ID;Autor (Ano);DOI;País;Revista;Tipo de estudo;Cultura;Cultura Adj;Bioinsumo;Categoria;Origem;Microrganismo/Ingrediente ativo;Tratamento;Classe;Objetivo;Delineamento;Nº repetições;Forma de aplicação;Dose;Época de aplicação;Condições edafoclimáticas;Tipo de solo;Germinacao (%);Estande inicial (plantas m⁻²);Estande final (plantas m⁻²);Altura de planta (cm);Diâmetro do caule (mm);Comprimento de raiz (cm);Volume radicular (cm³);Área radicular (cm²);Massa fresca da parte aérea (g planta⁻¹);Massa seca da parte aérea (g planta⁻¹);Massa fresca de raízes (g planta⁻¹);Massa seca de raízes (g planta⁻¹);Massa seca total (g planta⁻¹);Área foliar (cm² planta⁻¹);Índice de área foliar (IAF);Número de folhas (planta⁻¹);Número de perfilhos (planta⁻¹);Número de panículas (planta⁻¹);Número de vagens (planta⁻¹);Número de grãos por panícula;Número de grãos por vagem;Peso de 100 grãos (g);Peso de 1.000 grãos (g);Massa de grãos por planta (g planta⁻¹);Produtividade (kg ha⁻¹);Incremento de produtividade (%);Clorofila (SPAD);Fotossíntese líquida (μmol CO₂ m⁻² s⁻¹);Transpiração (mmol H₂O m⁻² s⁻¹);Condutância estomática (mol H₂O m⁻² s⁻¹);Eficiência do uso da água;Nitrogênio foliar (g kg⁻¹);Fósforo foliar (g kg⁻¹);Potássio foliar (g kg⁻¹);Acúmulo de nutrientes (kg ha⁻¹);Incidência de doença (%);Severidade de doença (%);Controle de doença (%);População de pragas;Controle de pragas (%);Biomassa microbiana (mg C kg⁻¹ solo);Respiração basal (mg C-CO₂ kg⁻¹ dia⁻¹);Atividade enzimática (μg pNP g⁻¹ h⁻¹);Colonização micorrízica (%);pH do solo;Matéria orgânica (g dm⁻³);Carbono orgânico (g kg⁻¹);Densidade do solo (g cm⁻³);Porosidade total (%);Umidade do solo (%);Redução de fertilizantes (%);Redução de pesticidas (%);Emissões de GEE (t CO₂ eq ha⁻¹);Sequestro de carbono (Mg C ha⁻¹);Saúde do solo;Eficiência nutricional;Impacto ambiental;Principais resultados;Limitações;Financiamento;Conflito de interesses;Risco de viés (JBI);Observações;Revisor
5;Teixeira et al. (2021);https://doi.org/10.1038/s41598-021-90487-x;Brasil;Scientific Reports;Experimento em laboratório;Arroz (Oryza sativa) cv. BRS Querência;Arroz;Extrato aquoso de cenoura;Bioestimulante;Vegetal;Extrato aquoso de raízes de Daucus carota;Extrato de cenoura 50%;Derivados biológicos/orgânicos;Avaliar o efeito do condicionamento de sementes com extrato aquoso de cenoura na tolerância ao frio durante a germinação de sementes de arroz.;DIC em esquema fatorial (2 cultivares × 5 tratamentos), 4 repetições;4;Condicionamento (priming) de sementes por embebição;50%;Antes da germinação (24 h de embebição a 15 °C);;;;;;;;;;;;0,0016;;0,0009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
5;Teixeira et al. (2021);https://doi.org/10.1038/s41598-021-90487-x;Brasil;Scientific Reports;Experimento em laboratório;Arroz (Oryza sativa) cv. BRS Querência;Arroz;Extrato aquoso de cenoura;Bioestimulante;Vegetal;Extrato aquoso de raízes de Daucus carota;Extrato de cenoura 100%;Derivados biológicos/orgânicos;Avaliar o efeito do condicionamento de sementes com extrato aquoso de cenoura na tolerância ao frio durante a germinação de sementes de arroz.;DIC em esquema fatorial (2 cultivares × 5 tratamentos), 4 repetições;4;Condicionamento (priming) de sementes por embebição;100%;Antes da germinação (24 h de embebição a 15 °C);;;;;;;;;;;;0,0015;;0,001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
5;Teixeira et al. (2021);https://doi.org/10.1038/s41598-021-90487-x;Brasil;Scientific Reports;Experimento em laboratório;Arroz (Oryza sativa) cv. BRS Querência;Arroz;Água destilada;Controle;Controle;Água destilada;Controle positivo;Controle;Avaliar o efeito do condicionamento de sementes com extrato aquoso de cenoura na tolerância ao frio durante a germinação de sementes de arroz.;DIC em esquema fatorial (2 cultivares × 5 tratamentos), 4 repetições;4;Condicionamento (priming) de sementes por embebição;0% (25 °C);Antes da germinação (24 h de embebição);;;;;;;;;;;;0,0047;;0,003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
5;Teixeira et al. (2021);https://doi.org/10.1038/s41598-021-90487-x;Brasil;Scientific Reports;Experimento em laboratório;Arroz (Oryza sativa) cv. Brilhante;Arroz;Extrato aquoso de cenoura;Bioestimulante;Vegetal;Extrato aquoso de raízes de Daucus carota;Controle negativo;Controle;Avaliar o efeito do condicionamento de sementes com extrato aquoso de cenoura na tolerância ao frio durante a germinação de sementes de arroz.;DIC em esquema fatorial (2 cultivares × 5 tratamentos), 4 repetições;4;Condicionamento (priming) de sementes por embebição;0%;Antes da germinação (24 h de embebição a 15 °C);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
5;Teixeira et al. (2021);https://doi.org/10.1038/s41598-021-90487-x;Brasil;Scientific Reports;Experimento em laboratório;Arroz (Oryza sativa) cv. Brilhante;Arroz;Extrato aquoso de cenoura;Bioestimulante;Vegetal;Extrato aquoso de raízes de Daucus carota;Extrato de cenoura 25%;Derivados biológicos/orgânicos;Avaliar o efeito do condicionamento de sementes com extrato aquoso de cenoura na tolerância ao frio durante a germinação de sementes de arroz.;DIC em esquema fatorial (2 cultivares × 5 tratamentos), 4 repetições;4;Condicionamento (priming) de sementes por embebição;25%;Antes da germinação (24 h de embebição a 15 °C);;;;;;;;;;;;0,0035;;0,0025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
5;Teixeira et al. (2021);https://doi.org/10.1038/s41598-021-90487-x;Brasil;Scientific Reports;Experimento em laboratório;Arroz (Oryza sativa) cv. Brilhante;Arroz;Extrato aquoso de cenoura;Bioestimulante;Vegetal;Extrato aquoso de raízes de Daucus carota;Extrato de cenoura 50%;Derivados biológicos/orgânicos;Avaliar o efeito do condicionamento de sementes com extrato aquoso de cenoura na tolerância ao frio durante a germinação de sementes de arroz.;DIC em esquema fatorial (2 cultivares × 5 tratamentos), 4 repetições;4;Condicionamento (priming) de sementes por embebição;50%;Antes da germinação (24 h de embebição a 15 °C);;;;;;;;;;;;0,0042;;0,0029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
5;Teixeira et al. (2021);https://doi.org/10.1038/s41598-021-90487-x;Brasil;Scientific Reports;Experimento em laboratório;Arroz (Oryza sativa) cv. Brilhante;Arroz;Extrato aquoso de cenoura;Bioestimulante;Vegetal;Extrato aquoso de raízes de Daucus carota;Extrato de cenoura 100%;Derivados biológicos/orgânicos;Avaliar o efeito do condicionamento de sementes com extrato aquoso de cenoura na tolerância ao frio durante a germinação de sementes de arroz.;DIC em esquema fatorial (2 cultivares × 5 tratamentos), 4 repetições;4;Condicionamento (priming) de sementes por embebição;100%;Antes da germinação (24 h de embebição a 15 °C);;;;;;;;;;;;0,0043;;0,0032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
5;Teixeira et al. (2021);https://doi.org/10.1038/s41598-021-90487-x;Brasil;Scientific Reports;Experimento em laboratório;Arroz (Oryza sativa) cv. Brilhante;Arroz;Água destilada;Controle;Controle;Água destilada;Controle positivo;Controle;Avaliar o efeito do condicionamento de sementes com extrato aquoso de cenoura na tolerância ao frio durante a germinação de sementes de arroz.;DIC em esquema fatorial (2 cultivares × 5 tratamentos), 4 repetições;4;Condicionamento (priming) de sementes por embebição;0% (25 °C);Antes da germinação (24 h de embebição);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;Água destilada;Controle;Controle;;;;;0 g/L;;;;;;;23,2;;;;;;1,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;Água destilada;Controle;Controle;;;;;2 g/L;;;;;;;22,6;;;;;;1,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;Água destilada;Controle;Controle;;;;;4 g/L;;;;;;;21,5;;;;;;0,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;Água destilada;Controle;Controle;;;;;8 g/L;;;;;;;19,2;;;;;;0,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;Água destilada;Controle;Controle;;;;;16 g/L;;;;;;;18,5;;;;;;0,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;T. variabilis K-31;Trichormus variabilis K-31;Derivados biológicos/orgânicos;;;;;0 g/L;;;;;;;24,8;;;;;;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;T. variabilis K-31;Trichormus variabilis K-31;Derivados biológicos/orgânicos;;;;;2 g/L;;;;;;;23,5;;;;;;1,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;T. variabilis K-31;Trichormus variabilis K-31;Derivados biológicos/orgânicos;;;;;4 g/L;;;;;;;23,2;;;;;;1,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;T. variabilis K-31;Trichormus variabilis K-31;Derivados biológicos/orgânicos;;;;;8 g/L;;;;;;;23,1;;;;;;1,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;T. variabilis K-31;Trichormus variabilis K-31;Derivados biológicos/orgânicos;;;;;16 g/L;;;;;;;21,5;;;;;;0,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;Nostoc sp. J-14;Nostoc sp. J-14;Bactéria;;;;;0 g/L;;;;;;;26,5;;;;;;1,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;Nostoc sp. J-14;Nostoc sp. J-14;Bactéria;;;;;2 g/L;;;;;;;25,2;;;;;;0,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;Nostoc sp. J-14;Nostoc sp. J-14;Bactéria;;;;;4 g/L;;;;;;;24,1;;;;;;0,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;Nostoc sp. J-14;Nostoc sp. J-14;Bactéria;;;;;8 g/L;;;;;;;24;;;;;;0,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
6;Bauenova et al. (2024);https://doi.org/10.3390/plants13172504;Cazaquistão;Plants;Experimento em laboratório;Arroz (Oryza sativa);Arroz;Cianobactérias;Bioestimulante;Microbiana;Nostoc sp. J-14;Nostoc sp. J-14;Bactéria;;;;;16 g/L;;;;;;;22,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
8;Kocira et al. (2020);https://doi.org/10.1038/s41598-020-74959-0;Polônia;Scientific Reports;Experimento de campo;Feijão comum (Phaseolus vulgaris L.);Feijão;"Kelpak SL; Terra Sorb Complex";Bioestimulante;"Extrato de algas marinhas; aminoácidos livres";LSS;Controle (sem aplicação de bioestimulante);Controle;Avaliar os efeitos bioquímicos e econômicos de bioestimulantes na cultura do feijão.;DBC;4;Pulverização foliar;"Baixa e alta concentração; aplicação simples ou dupla";;;;;;;;;;;;;0,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
8;Kocira et al. (2020);https://doi.org/10.1038/s41598-020-74959-0;Polônia;Scientific Reports;Experimento de campo;Feijão comum (Phaseolus vulgaris L.);Feijão;"Kelpak SL; Terra Sorb Complex";Bioestimulante;"Extrato de algas marinhas; aminoácidos livres";LDS;Baixa concentração – Aplicação única;Derivados biológicos/orgânicos;Avaliar os efeitos bioquímicos e econômicos de bioestimulantes na cultura do feijão.;DBC;4;Pulverização foliar;"Baixa e alta concentração; aplicação simples ou dupla";;;;;;;;;;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
8;Kocira et al. (2020);https://doi.org/10.1038/s41598-020-74959-0;Polônia;Scientific Reports;Experimento de campo;Feijão comum (Phaseolus vulgaris L.);Feijão;"Kelpak SL; Terra Sorb Complex";Bioestimulante;"Extrato de algas marinhas; aminoácidos livres";HSS;Baixa concentração – Duas aplicações;Derivados biológicos/orgânicos;Avaliar os efeitos bioquímicos e econômicos de bioestimulantes na cultura do feijão.;DBC;4;Pulverização foliar;"Baixa e alta concentração; aplicação simples ou dupla";;;;;;;;;;;;;0,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
8;Kocira et al. (2020);https://doi.org/10.1038/s41598-020-74959-0;Polônia;Scientific Reports;Experimento de campo;Feijão comum (Phaseolus vulgaris L.);Feijão;"Kelpak SL; Terra Sorb Complex";Bioestimulante;"Extrato de algas marinhas; aminoácidos livres";HDS;Alta concentração – Aplicação única;Derivados biológicos/orgânicos;Avaliar os efeitos bioquímicos e econômicos de bioestimulantes na cultura do feijão.;DBC;4;Pulverização foliar;"Baixa e alta concentração; aplicação simples ou dupla";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Wilhan
9;Bright et al. (2025);https://doi.org/10.1016/j.rsci.2024.08.008;Índia;Rice Science;Experimental em laboratório/casa de vegetação/vasos;Arroz (Oryza sativa);Arroz;Cyanobacterial-bacterial biofilm (CBB) / biofilme cianobactéria-bactéria;Bioinoculante / biofertilizante / PGPR biofilmed;Cianobactéria;Anabaena AMP2 + Bacillus megaterium var. phosphaticum PB1 + Rhizobium pusense KRBKKM1;Ensaio de mudas - T1: Control Jensen’s plant nutrient solution (JPNS);Bactéria;Desenvolver e avaliar formulação biofilmed-PGPR baseada em cianobactéria diazotrófica, bactéria solubilizadora de P e bactéria solubilizadora de K para promoção do crescimento, produtividade de arroz e melhoria de atributos biológicos do solo com redução de fertilizantes químicos.;"Delineamento inteiramente casualizado em vasos; ANOVA e teste de Duncan; PCA e correlação de Pearson";3;Solução nutritiva JPNS;;;"Experimentos em vasos; solo franco-argilo-arenoso; plantas cultivadas em vasos de 76 × 45 × 60 cm com 100 kg de solo; espaçamento 20 × 10 cm; 10 plantas por vaso; fertilização NPK 150-50-50 kg ha⁻¹ como RDF.";Franco-argilo-arenoso (sandy clay loam);52,71;;;19,2;;14,1;;;;;;;;;;;;;;;;;;;;;3.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No ensaio de 21 dias, o extrato aquoso de CBB associado à JPNS aumentou germinação, comprimento de raiz e parte aérea. O maior percentual de germinação foi observado em T7.;;Researchers Supporting Project of King Saud University, Riyadh, Saudi Arabia (Grant No. RSP2025R358) e Tamil Nadu Agricultural University, Coimbatore, India (Grant No. NRM-MDU-AGM-14-006).;Não informado no texto extraído.;;"Valores de comprimento e clorofila extraídos de forma aproximada da Figura 1; o texto informa variação da germinação de 52,71% a 61,09% e maior valor em T7.";Wilhan
9;Bright et al. (2025);https://doi.org/10.1016/j.rsci.2024.08.008;Índia;Rice Science;Experimental em laboratório/casa de vegetação/vasos;Arroz (Oryza sativa);Arroz;Cyanobacterial-bacterial biofilm (CBB) / biofilme cianobactéria-bactéria;Bioinoculante / biofertilizante / PGPR biofilmed;Cianobactéria;Anabaena AMP2 + Bacillus megaterium var. phosphaticum PB1 + Rhizobium pusense KRBKKM1;Ensaio de mudas - T2: JPNS + tratamento de sementes com CBB a 600 g ha⁻¹;Bactéria;Desenvolver e avaliar formulação biofilmed-PGPR baseada em cianobactéria diazotrófica, bactéria solubilizadora de P e bactéria solubilizadora de K para promoção do crescimento, produtividade de arroz e melhoria de atributos biológicos do solo com redução de fertilizantes químicos.;"Delineamento inteiramente casualizado em vasos; ANOVA e teste de Duncan; PCA e correlação de Pearson";3;Tratamento de sementes;600 g ha⁻¹;21 dias após semeadura;"Experimentos em vasos; solo franco-argilo-arenoso; plantas cultivadas em vasos de 76 × 45 × 60 cm com 100 kg de solo; espaçamento 20 × 10 cm; 10 plantas por vaso; fertilização NPK 150-50-50 kg ha⁻¹ como RDF.";Franco-argilo-arenoso (sandy clay loam);56,5;;;19,6;;14,2;;;;;;;;;;;;;;;;;;;;;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No ensaio de 21 dias, o extrato aquoso de CBB associado à JPNS aumentou germinação, comprimento de raiz e parte aérea. O maior percentual de germinação foi observado em T7.;;Researchers Supporting Project of King Saud University, Riyadh, Saudi Arabia (Grant No. RSP2025R358) e Tamil Nadu Agricultural University, Coimbatore, India (Grant No. NRM-MDU-AGM-14-006).;Não informado no texto extraído.;;"Valores de comprimento e clorofila extraídos de forma aproximada da Figura 1; o texto informa variação da germinação de 52,71% a 61,09% e maior valor em T7.";Wilhan
9;Bright et al. (2025);https://doi.org/10.1016/j.rsci.2024.08.008;Índia;Rice Science;Experimental em laboratório/casa de vegetação/vasos;Arroz (Oryza sativa);Arroz;Cyanobacterial-bacterial biofilm (CBB) / biofilme cianobactéria-bactéria;Bioinoculante / biofertilizante / PGPR biofilmed;Cianobactéria;Anabaena AMP2 + Bacillus megaterium var. phosphaticum PB1 + Rhizobium pusense KRBKKM1;Ensaio de mudas - T3: JPNS + tratamento de sementes com CBB a 800 g ha⁻¹;Bactéria;Desenvolver e avaliar formulação biofilmed-PGPR baseada em cianobactéria diazotrófica, bactéria solubilizadora de P e bactéria solubilizadora de K para promoção do crescimento, produtividade de arroz e melhoria de atributos biológicos do solo com redução de fertilizantes químicos.;"Delineamento inteiramente casualizado em vasos; ANOVA e teste de Duncan; PCA e correlação de Pearson";3;Tratamento de sementes;800 g ha⁻¹;21 dias após semeadura;"Experimentos em vasos; solo franco-argilo-arenoso; plantas cultivadas em vasos de 76 × 45 × 60 cm com 100 kg de solo; espaçamento 20 × 10 cm; 10 plantas por vaso; fertilização NPK 150-50-50 kg ha⁻¹ como RDF.";Franco-argilo-arenoso (sandy clay loam);55;;;20,2;;14,7;;;;;;;;;;;;;;;;;;;;;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No ensaio de 21 dias, o extrato aquoso de CBB associado à JPNS aumentou germinação, comprimento de raiz e parte aérea. O maior percentual de germinação foi observado em T7.;;Researchers Supporting Project of King Saud University, Riyadh, Saudi Arabia (Grant No. RSP2025R358) e Tamil Nadu Agricultural University, Coimbatore, India (Grant No. NRM-MDU-AGM-14-006).;Não informado no texto extraído.;;"Valores de comprimento e clorofila extraídos de forma aproximada da Figura 1; o texto informa variação da germinação de 52,71% a 61,09% e maior valor em T7.";Wilhan
9;Bright et al. (2025);https://doi.org/10.1016/j.rsci.2024.08.008;Índia;Rice Science;Experimental em laboratório/casa de vegetação/vasos;Arroz (Oryza sativa);Arroz;Cyanobacterial-bacterial biofilm (CBB) / biofilme cianobactéria-bactéria;Bioinoculante / biofertilizante / PGPR biofilmed;Cianobactéria;Anabaena AMP2 + Bacillus megaterium var. phosphaticum PB1 + Rhizobium pusense KRBKKM1;Ensaio de mudas - T4: Tratamento de sementes com CBB a 600 g ha⁻¹;Bactéria;Desenvolver e avaliar formulação biofilmed-PGPR baseada em cianobactéria diazotrófica, bactéria solubilizadora de P e bactéria solubilizadora de K para promoção do crescimento, produtividade de arroz e melhoria de atributos biológicos do solo com redução de fertilizantes químicos.;"Delineamento inteiramente casualizado em vasos; ANOVA e teste de Duncan; PCA e correlação de Pearson";3;Tratamento de sementes;600 g ha⁻¹;21 dias após semeadura;"Experimentos em vasos; solo franco-argilo-arenoso; plantas cultivadas em vasos de 76 × 45 × 60 cm com 100 kg de solo; espaçamento 20 × 10 cm; 10 plantas por vaso; fertilização NPK 150-50-50 kg ha⁻¹ como RDF.";Franco-argilo-arenoso (sandy clay loam);47;;;19,3;;15,8;;;;;;;;;;;;;;;;;;;;;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No ensaio de 21 dias, o extrato aquoso de CBB associado à JPNS aumentou germinação, comprimento de raiz e parte aérea. O maior percentual de germinação foi observado em T7.;;Researchers Supporting Project of King Saud University, Riyadh, Saudi Arabia (Grant No. RSP2025R358) e Tamil Nadu Agricultural University, Coimbatore, India (Grant No. NRM-MDU-AGM-14-006).;Não informado no texto extraído.;;"Valores de comprimento e clorofila extraídos de forma aproximada da Figura 1; o texto informa variação da germinação de 52,71% a 61,09% e maior valor em T7.";Wilhan
9;Bright et al. (2025);https://doi.org/10.1016/j.rsci.2024.08.008;Índia;Rice Science;Experimental em laboratório/casa de vegetação/vasos;Arroz (Oryza sativa);Arroz;Cyanobacterial-bacterial biofilm (CBB) / biofilme cianobactéria-bactéria;Bioinoculante / biofertilizante / PGPR biofilmed;Cianobactéria;Anabaena AMP2 + Bacillus megaterium var. phosphaticum PB1 + Rhizobium pusense KRBKKM1;Ensaio de mudas - T5: Tratamento de sementes com CBB a 800 g ha⁻¹;Bactéria;Desenvolver e avaliar formulação biofilmed-PGPR baseada em cianobactéria diazotrófica, bactéria solubilizadora de P e bactéria solubilizadora de K para promoção do crescimento, produtividade de arroz e melhoria de atributos biológicos do solo com redução de fertilizantes químicos.;"Delineamento inteiramente casualizado em vasos; ANOVA e teste de Duncan; PCA e correlação de Pearson";3;Tratamento de sementes;800 g ha⁻¹;21 dias após semeadura;"Experimentos em vasos; solo franco-argilo-arenoso; plantas cultivadas em vasos de 76 × 45 × 60 cm com 100 kg de solo; espaçamento 20 × 10 cm; 10 plantas por vaso; fertilização NPK 150-50-50 kg ha⁻¹ como RDF.";Franco-argilo-arenoso (sandy clay loam);45;;;19,8;;15,5;;;;;;;;;;;;;;;;;;;;;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No ensaio de 21 dias, o extrato aquoso de CBB associado à JPNS aumentou germinação, comprimento de raiz e parte aérea. O maior percentual de germinação foi observado em T7.;;Researchers Supporting Project of King Saud University, Riyadh, Saudi Arabia (Grant No. RSP2025R358) e Tamil Nadu Agricultural University, Coimbatore, India (Grant No. NRM-MDU-AGM-14-006).;Não informado no texto extraído.;;"Valores de comprimento e clorofila extraídos de forma aproximada da Figura 1; o texto informa variação da germinação de 52,71% a 61,09% e maior valor em T7.";Wilhan
